id;pcode;space;start;end;activity
9166;7,58E+13;*;1080;1110;121
9166;7,58E+13;750400;1110;1740;1
9167;7,58E+13;750400;240;485;1
9167;7,58E+13;*;485;485;122
9167;7,58E+13;750403;485;740;23
9167;7,58E+13;*;740;750;100
9167;7,58E+13;750400;750;810;1
9167;7,58E+13;*;810;820;100
9167;7,58E+13;750403;820;1010;23
9167;7,58E+13;*;1010;1020;100
9167;7,58E+13;750400;1020;1740;1
9168;7,58E+13;750400;240;660;1
9168;7,58E+13;*;660;675;100
9168;7,58E+13;750400;675;680;33
9168;7,58E+13;*;680;695;100
9168;7,58E+13;750400;695;1740;1
9169;7,58E+13;750400;240;525;1
9169;7,58E+13;*;525;540;121
9169;7,58E+13;750400;540;1020;11
9169;7,58E+13;*;1020;1035;121
9169;7,58E+13;750400;1035;1740;1
9170;7,58E+13;750400;240;600;1
9170;7,58E+13;*;600;630;121
9170;7,58E+13;210300;630;720;41
9170;7,58E+13;*;720;750;121
9170;7,58E+13;750400;750;960;1
9170;7,58E+13;*;960;990;121
9170;7,58E+13;370100;990;1050;32
9170;7,58E+13;*;1050;1080;121
9170;7,58E+13;750400;1080;1740;1
9171;7,58E+13;750400;240;870;1
9171;7,58E+13;*;870;885;121
9171;7,58E+13;460700;885;990;54
9171;7,58E+13;*;990;1005;121
9171;7,58E+13;750400;1005;1740;1
9172;7,58E+13;750400;240;440;1
9172;7,58E+13;*;440;450;121
9172;7,58E+13;750408;450;1065;11
9172;7,58E+13;*;1065;1075;121
9172;7,58E+13;750400;1075;1740;1
9173;7,58E+13;750400;240;600;1
9173;7,58E+13;*;600;605;100
9173;7,58E+13;750409;605;625;42
9173;7,58E+13;*;625;635;100
9173;7,58E+13;750400;635;645;33
9173;7,58E+13;*;645;660;100
9173;7,58E+13;750400;660;840;1
9173;7,58E+13;*;840;855;100
9173;7,58E+13;750400;855;1020;54
9173;7,58E+13;*;1020;1035;100
9173;7,58E+13;750400;1035;1740;1
9174;7,58E+13;750400;240;470;1
9174;7,58E+13;*;470;510;122
9174;7,58E+13;50312;510;695;51
9174;7,58E+13;*;695;705;111
9174;7,58E+13;60200;705;855;51
9174;7,58E+13;*;855;865;111
9174;7,58E+13;50312;865;1030;51
9174;7,58E+13;*;1030;1070;122
9174;7,58E+13;750400;1070;1090;1
9174;7,58E+13;*;1090;1100;122
9174;7,58E+13;450200;1100;1190;51
9174;7,58E+13;*;1190;1200;122
9174;7,58E+13;750400;1200;1740;1
9175;7,58E+13;750400;240;485;1
9175;7,58E+13;*;485;490;121
9175;7,58E+13;750403;490;490;61
9175;7,58E+13;*;490;510;121
9175;7,58E+13;731300;510;765;11
9175;7,58E+13;*;765;770;122
9175;7,58E+13;730200;770;830;53
9175;7,58E+13;*;830;840;122
9175;7,58E+13;731300;840;1095;11
9175;7,58E+13;*;1095;1110;121
9175;7,58E+13;730601;1110;1175;51
9175;7,58E+13;*;1175;1205;121
9175;7,58E+13;750400;1205;1740;1
9176;7,58E+13;750400;240;500;1
9176;7,58E+13;*;500;510;100
9176;7,58E+13;750405;510;810;22
9176;7,58E+13;*;810;815;100
9176;7,58E+13;750400;815;870;26
9176;7,58E+13;*;870;875;100
9176;7,58E+13;750405;875;1020;22
9176;7,58E+13;*;1020;1030;100
9176;7,58E+13;750400;1030;1740;1
9177;7,58E+13;750400;240;615;1
9177;7,58E+13;*;615;620;121
9177;7,58E+13;750400;620;645;33
9177;7,58E+13;*;645;650;100
9177;7,58E+13;750400;650;660;54
9177;7,58E+13;*;660;665;121
9177;7,58E+13;750400;665;830;1
9177;7,58E+13;*;830;855;121
9177;7,58E+13;731205;855;1005;51
9177;7,58E+13;*;1005;1030;121
9177;7,58E+13;750400;1030;1740;1
9178;7,58E+13;750400;240;460;1
9178;7,58E+13;*;460;470;121
9178;7,58E+13;740900;470;500;13
9178;7,58E+13;*;500;515;121
9178;7,58E+13;740600;515;545;13
9178;7,58E+13;*;545;550;121
9178;7,58E+13;740600;550;610;13
9178;7,58E+13;*;610;615;121
9178;7,58E+13;740600;615;620;13
9178;7,58E+13;*;620;630;121
9178;7,58E+13;750400;630;650;13
9178;7,58E+13;*;650;660;121
9178;7,58E+13;740600;660;675;13
9178;7,58E+13;*;675;680;121
9178;7,58E+13;740600;680;715;13
9178;7,58E+13;*;715;730;121
9178;7,58E+13;750400;730;730;33
9178;7,58E+13;*;730;735;100
9178;7,58E+13;750400;735;875;1
9178;7,58E+13;*;875;890;121
9178;7,58E+13;740600;890;1010;13
9178;7,58E+13;*;1010;1020;121
9178;7,58E+13;740900;1020;1050;13
9178;7,58E+13;*;1050;1065;121
9178;7,58E+13;740600;1065;1095;13
9178;7,58E+13;*;1095;1100;121
9178;7,58E+13;740600;1100;1130;13
9178;7,58E+13;*;1130;1140;121
9178;7,58E+13;750400;1140;1740;1
9179;7,58E+13;750400;240;540;1
9179;7,58E+13;*;540;560;100
9179;7,58E+13;750400;560;560;33
9179;7,58E+13;*;560;580;100
9179;7,58E+13;750400;580;630;1
9179;7,58E+13;*;630;640;121
9179;7,58E+13;750100;640;720;51
9179;7,58E+13;*;720;725;121
9179;7,58E+13;750400;725;785;32
9179;7,58E+13;*;785;790;121
9179;7,58E+13;750400;790;1740;1
9180;7,58E+13;750400;240;450;1
9180;7,58E+13;*;450;495;121
9180;7,58E+13;210200;495;1125;11
9180;7,58E+13;*;1125;1160;121
9180;7,58E+13;750400;1160;1740;1
9181;7,58E+13;750400;240;480;1
9181;7,58E+13;*;480;520;121
9181;7,58E+13;90400;520;1010;25
9181;7,58E+13;*;1010;1050;121
9181;7,58E+13;750400;1050;1155;51
9181;7,58E+13;*;1155;1160;121
9181;7,58E+13;750400;1160;1215;1
9181;7,58E+13;*;1215;1230;121
9181;7,58E+13;450200;1230;1395;51
9181;7,58E+13;*;1395;1410;121
9181;7,58E+13;750400;1410;1740;1
9182;7,58E+13;750400;240;960;1
9182;7,58E+13;*;960;965;121
9182;7,58E+13;750400;965;965;33
9182;7,58E+13;*;965;970;121
9182;7,58E+13;750400;970;1740;1
9183;7,58E+13;750400;240;270;1
9183;7,58E+13;*;270;300;121
9183;7,58E+13;90400;300;900;11
9183;7,58E+13;*;900;945;121
9183;7,58E+13;750400;945;1080;1
9183;7,58E+13;*;1080;1110;121
9183;7,58E+13;230400;1110;1230;54
9183;7,58E+13;*;1230;1260;121
9183;7,58E+13;750400;1260;1740;1
9184;7,58E+13;750400;240;420;1
9184;7,58E+13;*;420;460;121
9184;7,58E+13;320310;460;720;11
9184;7,58E+13;*;720;725;121
9184;7,58E+13;300200;725;730;33
9184;7,58E+13;*;730;735;121
9184;7,58E+13;320310;735;960;11
9184;7,58E+13;*;960;995;121
9184;7,58E+13;750400;995;1035;1
9184;7,58E+13;*;1035;1060;115
9184;7,58E+13;730200;1060;1105;41
9184;7,58E+13;*;1105;1130;115
9184;7,58E+13;750400;1130;1155;1
9184;7,58E+13;*;1155;1185;100
9184;7,58E+13;750400;1185;1185;52
9184;7,58E+13;*;1185;1215;100
9184;7,58E+13;750400;1215;1740;1
9185;7,58E+13;750400;240;420;1
9185;7,58E+13;*;420;435;100
9185;7,58E+13;750400;435;435;52
9185;7,58E+13;*;435;450;100
9185;7,58E+13;750400;450;455;1
9185;7,58E+13;*;455;475;121
9185;7,58E+13;730801;475;990;11
9185;7,58E+13;*;990;1010;121
9185;7,58E+13;750400;1010;1020;51
9185;7,58E+13;*;1020;1025;121
9185;7,58E+13;750400;1025;1035;1
9185;7,58E+13;*;1035;1060;100
9185;7,58E+13;750400;1060;1060;52
9185;7,58E+13;*;1060;1080;100
9185;7,58E+13;750400;1080;1095;1
9185;7,58E+13;*;1095;1110;121
9185;7,58E+13;750100;1110;1170;51
9185;7,58E+13;*;1170;1185;121
9185;7,58E+13;750400;1185;1740;1
9186;7,58E+13;750400;240;660;1
9186;7,58E+13;*;660;665;121
9186;7,58E+13;750400;665;670;33
9186;7,58E+13;*;670;675;121
9186;7,58E+13;750400;675;685;33
9186;7,58E+13;*;685;705;121
9186;7,58E+13;750400;705;1170;1
9186;7,58E+13;*;1170;1180;121
9186;7,58E+13;750400;1180;1180;64
9186;7,58E+13;*;1180;1200;121
9186;7,58E+13;750200;1200;1290;51
9186;7,58E+13;*;1290;1305;121
9186;7,58E+13;750400;1305;1305;61
9186;7,58E+13;*;1305;1310;121
9186;7,58E+13;750400;1310;1310;61
9186;7,58E+13;*;1310;1320;121
9186;7,58E+13;750400;1320;1740;1
9187;7,58E+13;750400;240;510;1
9187;7,58E+13;*;510;515;100
9187;7,58E+13;750408;515;520;61
9187;7,58E+13;*;520;525;100
9187;7,58E+13;750400;525;690;1
9187;7,58E+13;*;690;700;100
9187;7,58E+13;750400;700;710;41
9187;7,58E+13;*;710;720;100
9187;7,58E+13;750400;720;720;51
9187;7,58E+13;*;720;730;100
9187;7,58E+13;750400;730;740;1
9187;7,58E+13;*;740;750;121
9187;7,58E+13;750408;750;765;42
9187;7,58E+13;*;765;765;100
9187;7,58E+13;750400;765;780;33
9187;7,58E+13;*;780;785;121
9187;7,58E+13;750400;785;1740;1
9188;7,58E+13;750400;240;495;1
9188;7,58E+13;*;495;500;100
9188;7,58E+13;750406;500;505;61
9188;7,58E+13;*;505;510;100
9188;7,58E+13;750400;510;855;1
9188;7,58E+13;*;855;885;121
9188;7,58E+13;20400;885;920;41
9188;7,58E+13;*;920;950;121
9188;7,58E+13;750400;950;1015;1
9188;7,58E+13;*;1015;1020;100
9188;7,58E+13;750406;1020;1030;64
9188;7,58E+13;*;1030;1035;100
9188;7,58E+13;750400;1035;1740;1
9189;7,58E+13;750400;240;540;1
9189;7,58E+13;*;540;555;100
9189;7,58E+13;750400;555;615;32
9189;7,58E+13;*;615;630;100
9189;7,58E+13;750400;630;840;1
9189;7,58E+13;*;840;855;100
9189;7,58E+13;750400;855;900;32
9189;7,58E+13;*;900;915;100
9189;7,58E+13;750400;915;1740;1
9190;7,58E+13;750400;240;480;1
9190;7,58E+13;*;480;480;122
9190;7,58E+13;750403;480;690;23
9190;7,58E+13;*;690;700;100
9190;7,58E+13;750400;700;730;51
9190;7,58E+13;*;730;740;100
9190;7,58E+13;750403;740;1010;23
9190;7,58E+13;*;1010;1020;100
9190;7,58E+13;750400;1020;1740;1
9191;7,58E+13;750400;240;600;1
9191;7,58E+13;*;600;605;121
9191;7,58E+13;750400;605;605;33
9191;7,58E+13;*;605;610;121
9191;7,58E+13;750400;610;610;33
9191;7,58E+13;*;610;615;121
9191;7,58E+13;750400;615;825;1
9191;7,58E+13;*;825;855;121
9191;7,58E+13;470600;855;855;61
9191;7,58E+13;*;855;860;121
9191;7,58E+13;470600;860;870;30
9191;7,58E+13;*;870;905;121
9191;7,58E+13;470600;905;905;52
9191;7,58E+13;*;905;935;100
9191;7,58E+13;470600;935;935;64
9191;7,58E+13;*;935;965;121
9191;7,58E+13;750400;965;1740;1
9192;7,58E+13;750400;240;505;1
9192;7,58E+13;*;505;515;121
9192;7,58E+13;750203;515;515;61
9192;7,58E+13;*;515;530;121
9192;7,58E+13;750400;530;535;33
9192;7,58E+13;*;535;535;100
9192;7,58E+13;750400;535;710;1
9192;7,58E+13;*;710;720;121
9192;7,58E+13;750203;720;720;64
9192;7,58E+13;*;720;730;121
9192;7,58E+13;750400;730;840;1
9192;7,58E+13;*;840;885;121
9192;7,58E+13;953137;885;1080;54
9192;7,58E+13;*;1080;1125;121
9192;7,58E+13;750400;1125;1740;1
9193;7,58E+13;750400;240;470;1
9193;7,58E+13;*;470;480;100
9193;7,58E+13;750403;480;740;23
9193;7,58E+13;*;740;750;100
9193;7,58E+13;750400;750;840;1
9193;7,58E+13;*;840;885;122
9193;7,58E+13;953137;885;1080;54
9193;7,58E+13;*;1080;1125;122
9193;7,58E+13;750400;1125;1740;1
9194;7,58E+13;750400;240;420;1
9194;7,58E+13;*;420;420;100
9194;7,58E+13;750400;420;420;33
9194;7,58E+13;*;420;425;100
9194;7,58E+13;750400;425;435;1
9194;7,58E+13;*;435;480;131
9194;7,58E+13;*;435;480;141
9194;7,58E+13;81100;480;690;11
9194;7,58E+13;*;690;710;131
9194;7,58E+13;80904;710;795;53
9194;7,58E+13;*;795;810;131
9194;7,58E+13;81100;810;1000;11
9194;7,58E+13;*;1000;1065;141
9194;7,58E+13;*;1000;1065;131
9194;7,58E+13;750400;1065;1080;1
9194;7,58E+13;*;1080;1090;121
9194;7,58E+13;750400;1090;1090;52
9194;7,58E+13;*;1090;1100;121
9194;7,58E+13;750400;1100;1740;1
9195;7,58E+13;750400;240;480;1
9195;7,58E+13;*;480;490;121
9195;7,58E+13;750300;490;500;91
9195;7,58E+13;*;500;510;121
9195;7,58E+13;750400;510;735;1
9195;7,58E+13;*;735;820;121
9195;7,58E+13;953147;820;960;42
9195;7,58E+13;*;960;1030;121
9195;7,58E+13;750400;1030;1035;1
9195;7,58E+13;*;1035;1035;100
9195;7,58E+13;750400;1035;1075;61
9195;7,58E+13;*;1075;1075;100
9195;7,58E+13;750400;1075;1740;1
9196;7,58E+13;750400;240;420;1
9196;7,58E+13;*;420;425;121
9196;7,58E+13;750400;425;425;71
9196;7,58E+13;*;425;425;121
9196;7,58E+13;750400;425;480;1
9196;7,58E+13;*;480;480;121
9196;7,58E+13;750400;480;750;11
9196;7,58E+13;*;750;750;121
9196;7,58E+13;750400;750;800;1
9196;7,58E+13;*;800;800;121
9196;7,58E+13;750400;800;945;11
9196;7,58E+13;*;945;950;121
9196;7,58E+13;750410;950;960;33
9196;7,58E+13;*;960;965;121
9196;7,58E+13;750400;965;1090;1
9196;7,58E+13;*;1090;1090;121
9196;7,58E+13;750400;1090;1095;74
9196;7,58E+13;*;1095;1095;121
9196;7,58E+13;750400;1095;1740;1
9197;7,58E+13;750400;240;420;1
9197;7,58E+13;*;420;465;122
9197;7,58E+13;*;420;465;141
9197;7,58E+13;731000;465;705;24
9197;7,58E+13;*;705;705;100
9197;7,58E+13;731000;705;750;53
9197;7,58E+13;*;750;750;100
9197;7,58E+13;731000;750;1055;24
9197;7,58E+13;*;1055;1095;122
9197;7,58E+13;*;1055;1095;141
9197;7,58E+13;750400;1095;1110;1
9197;7,58E+13;*;1110;1125;122
9197;7,58E+13;450300;1125;1205;51
9197;7,58E+13;*;1205;1220;122
9197;7,58E+13;750400;1220;1740;1
9198;7,58E+13;750400;240;480;1
9198;7,58E+13;*;480;485;121
9198;7,58E+13;750403;485;485;61
9198;7,58E+13;*;485;510;121
9198;7,58E+13;230100;510;1050;11
9198;7,58E+13;*;1050;1080;121
9198;7,58E+13;750408;1080;1095;42
9198;7,58E+13;*;1095;1100;121
9198;7,58E+13;750400;1100;1740;1
9199;7,58E+13;750400;240;440;1
9199;7,58E+13;*;440;445;100
9199;7,58E+13;750400;445;445;42
9199;7,58E+13;*;445;450;100
9199;7,58E+13;750400;450;1740;1
9200;7,58E+13;750400;240;450;1
9200;7,58E+13;*;450;470;121
9200;7,58E+13;450309;470;990;11
9200;7,58E+13;*;990;1010;121
9200;7,58E+13;750400;1010;1740;1
9201;7,58E+13;750400;240;645;1
9201;7,58E+13;*;645;655;100
9201;7,58E+13;750400;655;870;11
9201;7,58E+13;*;870;880;100
9201;7,58E+13;750400;880;1035;1
9201;7,58E+13;*;1035;1045;100
9201;7,58E+13;750400;1045;1260;11
9201;7,58E+13;*;1260;1270;100
9201;7,58E+13;750400;1270;1740;1
9202;7,58E+13;750400;240;535;1
9202;7,58E+13;*;535;540;111
9202;7,58E+13;750400;540;1080;11
9202;7,58E+13;*;1080;1085;111
9202;7,58E+13;750400;1085;1740;1
9203;7,58E+13;750400;240;510;1
9203;7,58E+13;*;510;515;121
9203;7,58E+13;750400;515;520;33
9203;7,58E+13;*;520;520;100
9203;7,58E+13;750400;520;520;33
9203;7,58E+13;*;520;530;121
9203;7,58E+13;750400;530;870;1
9203;7,58E+13;*;870;890;122
9203;7,58E+13;750200;890;960;54
9203;7,58E+13;*;960;980;122
9203;7,58E+13;750400;980;1740;1
9204;7,58E+13;750400;240;520;1
9204;7,58E+13;*;520;530;121
9204;7,58E+13;700800;530;750;11
9204;7,58E+13;*;750;750;100
9204;7,58E+13;700800;750;770;53
9204;7,58E+13;*;770;770;100
9204;7,58E+13;700800;770;1035;11
9204;7,58E+13;*;1035;1045;121
9204;7,58E+13;750400;1045;1740;1
9205;7,58E+13;750400;240;470;1
9205;7,58E+13;*;470;480;100
9205;7,58E+13;750403;480;880;23
9205;7,58E+13;*;880;890;100
9205;7,58E+13;750400;890;900;1
9205;7,58E+13;*;900;910;100
9205;7,58E+13;750400;910;1010;54
9205;7,58E+13;*;1010;1020;100
9205;7,58E+13;750400;1020;1740;1
9206;7,58E+13;750400;240;475;1
9206;7,58E+13;*;475;480;121
9206;7,58E+13;750403;480;480;61
9206;7,58E+13;*;480;485;121
9206;7,58E+13;750400;485;500;1
9206;7,58E+13;*;500;530;121
9206;7,58E+13;710603;530;1030;11
9206;7,58E+13;*;1030;1060;121
9206;7,58E+13;750400;1060;1140;1
9206;7,58E+13;*;1140;1145;121
9206;7,58E+13;750400;1145;1170;32
9206;7,58E+13;*;1170;1175;121
9206;7,58E+13;750400;1175;1740;1
9207;7,58E+13;750400;240;475;1
9207;7,58E+13;*;475;480;122
9207;7,58E+13;750403;480;1010;23
9207;7,58E+13;*;1010;1030;100
9207;7,58E+13;750400;1030;1740;1
9208;7,58E+13;750400;240;810;1
9208;7,58E+13;*;810;815;121
9208;7,58E+13;750406;815;820;61
9208;7,58E+13;*;820;825;121
9208;7,58E+13;750400;825;920;1
9208;7,58E+13;*;920;930;122
9208;7,58E+13;750406;930;935;64
9208;7,58E+13;*;935;945;122
9208;7,58E+13;450300;945;975;32
9208;7,58E+13;*;975;975;100
9208;7,58E+13;450300;975;1005;32
9208;7,58E+13;*;1005;1020;122
9208;7,58E+13;750400;1020;1740;1
9209;7,58E+13;750400;240;500;1
9209;7,58E+13;*;500;505;121
9209;7,58E+13;750405;505;505;61
9209;7,58E+13;*;505;515;121
9209;7,58E+13;700600;515;720;11
9209;7,58E+13;*;720;735;121
9209;7,58E+13;750400;735;795;1
9209;7,58E+13;*;795;810;121
9209;7,58E+13;700600;810;1050;11
9209;7,58E+13;*;1050;1065;121
9209;7,58E+13;750400;1065;1080;1
9209;7,58E+13;*;1080;1085;121
9209;7,58E+13;750400;1085;1145;32
9209;7,58E+13;*;1145;1150;121
9209;7,58E+13;750400;1150;1200;1
9209;7,58E+13;*;1200;1205;121
9209;7,58E+13;750403;1205;1205;64
9209;7,58E+13;*;1205;1210;121
9209;7,58E+13;750400;1210;1740;1
9210;7,58E+13;750400;240;480;1
9210;7,58E+13;*;480;500;100
9210;7,58E+13;750403;500;1010;23
9210;7,58E+13;*;1010;1040;100
9210;7,58E+13;750400;1040;1740;1
9211;7,58E+13;750400;240;465;1
9211;7,58E+13;*;465;470;121
9211;7,58E+13;750410;470;720;11
9211;7,58E+13;*;720;720;121
9211;7,58E+13;750400;720;725;33
9211;7,58E+13;*;725;725;121
9211;7,58E+13;750400;725;870;1
9211;7,58E+13;*;870;875;121
9211;7,58E+13;750400;875;925;32
9211;7,58E+13;*;925;930;121
9211;7,58E+13;750400;930;1740;1
9212;7,58E+13;750400;240;470;1
9212;7,58E+13;*;470;505;121
9212;7,58E+13;240108;505;505;64
9212;7,58E+13;*;505;510;121
9212;7,58E+13;240801;510;990;25
9212;7,58E+13;*;990;1010;121
9212;7,58E+13;750400;1010;1050;1
9212;7,58E+13;*;1050;1080;121
9212;7,58E+13;110802;1080;1085;32
9212;7,58E+13;*;1085;1095;121
9212;7,58E+13;90500;1095;1150;54
9212;7,58E+13;*;1150;1155;121
9212;7,58E+13;100101;1155;1155;64
9212;7,58E+13;*;1155;1175;121
9212;7,58E+13;40205;1175;1370;51
9212;7,58E+13;*;1370;1440;121
9212;7,58E+13;750400;1440;1740;1
9213;7,58E+13;750400;240;570;1
9213;7,58E+13;*;570;580;121
9213;7,58E+13;440300;580;590;61
9213;7,58E+13;*;590;600;121
9213;7,58E+13;750400;600;1005;1
9213;7,58E+13;*;1005;1010;121
9213;7,58E+13;750405;1010;1020;64
9213;7,58E+13;*;1020;1030;121
9213;7,58E+13;440300;1030;1040;64
9213;7,58E+13;*;1040;1050;121
9213;7,58E+13;750400;1050;1740;1
9214;7,58E+13;750400;240;500;1
9214;7,58E+13;*;500;505;122
9214;7,58E+13;750405;505;1020;22
9214;7,58E+13;*;1020;1030;122
9214;7,58E+13;440300;1030;1040;64
9214;7,58E+13;*;1040;1050;122
9214;7,58E+13;750400;1050;1740;1
9215;7,58E+13;750400;240;1050;1
9215;7,58E+13;*;1050;1055;121
9215;7,58E+13;750400;1055;1055;32
9215;7,58E+13;*;1055;1065;121
9215;7,58E+13;450305;1065;1125;32
9215;7,58E+13;*;1125;1140;121
9215;7,58E+13;750400;1140;1740;1
9216;7,58E+13;750400;240;405;1
9216;7,58E+13;*;405;450;121
9216;7,58E+13;370100;450;495;11
9216;7,58E+13;*;495;500;121
9216;7,58E+13;370100;500;1050;13
9216;7,58E+13;*;1050;1055;121
9216;7,58E+13;370100;1055;1065;11
9216;7,58E+13;*;1065;1120;121
9216;7,58E+13;750400;1120;1140;1
9216;7,58E+13;*;1140;1145;100
9216;7,58E+13;750400;1145;1190;51
9216;7,58E+13;*;1190;1190;100
9216;7,58E+13;750400;1190;1740;1
9217;7,58E+13;750400;240;420;1
9217;7,58E+13;*;420;420;121
9217;7,58E+13;750400;420;420;71
9217;7,58E+13;*;420;425;121
9217;7,58E+13;750400;425;480;1
9217;7,58E+13;*;480;480;121
9217;7,58E+13;750404;480;480;61
9217;7,58E+13;*;480;510;121
9217;7,58E+13;491200;510;1005;11
9217;7,58E+13;*;1005;1035;121
9217;7,58E+13;750400;1035;1740;1
9218;7,58E+13;750400;240;480;1
9218;7,58E+13;*;480;480;122
9218;7,58E+13;750404;480;740;23
9218;7,58E+13;*;740;745;100
9218;7,58E+13;750400;745;1740;1
9219;7,58E+13;750400;240;480;1
9219;7,58E+13;*;480;485;121
9219;7,58E+13;750404;485;485;61
9219;7,58E+13;*;485;510;121
9219;7,58E+13;220300;510;1040;11
9219;7,58E+13;*;1040;1055;121
9219;7,58E+13;450300;1055;1065;33
9219;7,58E+13;*;1065;1075;121
9219;7,58E+13;750400;1075;1740;1
9220;7,58E+13;750400;240;420;1
9220;7,58E+13;*;420;475;122
9220;7,58E+13;*;420;475;133
9220;7,58E+13;50300;475;900;25
9220;7,58E+13;*;900;1005;133
9220;7,58E+13;*;900;1005;141
9220;7,58E+13;750400;1005;1740;1
9221;7,58E+13;750400;240;930;1
9221;7,58E+13;*;930;935;121
9221;7,58E+13;750406;935;945;64
9221;7,58E+13;*;945;950;121
9221;7,58E+13;750400;950;1740;1
9222;7,58E+13;750400;240;480;1
9222;7,58E+13;*;480;495;121
9222;7,58E+13;750400;495;990;11
9222;7,58E+13;*;990;1005;121
9222;7,58E+13;750400;1005;1740;1
9223;7,58E+13;750400;240;600;1
9223;7,58E+13;*;600;615;121
9223;7,58E+13;740900;615;705;54
9223;7,58E+13;*;705;720;121
9223;7,58E+13;750400;720;840;1
9223;7,58E+13;*;840;870;100
9223;7,58E+13;750400;870;870;52
9223;7,58E+13;*;870;900;100
9223;7,58E+13;750400;900;1740;1
9224;7,58E+13;750400;240;465;1
9224;7,58E+13;*;465;490;121
9224;7,58E+13;691102;490;1230;13
9224;7,58E+13;*;1230;1255;121
9224;7,58E+13;750400;1255;1740;1
9225;7,58E+13;750400;240;470;1
9225;7,58E+13;*;470;510;141
9225;7,58E+13;80906;510;675;24
9225;7,58E+13;*;675;690;131
9225;7,58E+13;20100;690;700;61
9225;7,58E+13;*;700;710;131
9225;7,58E+13;110800;710;710;61
9225;7,58E+13;*;710;730;131
9225;7,58E+13;80906;730;1095;24
9225;7,58E+13;*;1095;1140;141
9225;7,58E+13;750400;1140;1740;1
9226;7,70E+11;70100;240;450;1
9226;7,70E+11;*;450;465;131
9226;7,70E+11;10204;465;600;25
9226;7,70E+11;*;600;615;131
9226;7,70E+11;70100;615;1740;1
9227;7,70E+11;70100;240;615;1
9227;7,70E+11;*;615;625;100
9227;7,70E+11;70300;625;675;41
9227;7,70E+11;*;675;695;131
9227;7,70E+11;20512;695;695;52
9227;7,70E+11;*;695;710;131
9227;7,70E+11;81202;710;750;42
9227;7,70E+11;*;750;790;131
9227;7,70E+11;70100;790;1740;1
9228;7,70E+11;70100;240;675;1
9228;7,70E+11;*;675;705;131
9228;7,70E+11;20100;705;735;30
9228;7,70E+11;*;735;765;131
9228;7,70E+11;70100;765;1740;1
9229;7,70E+11;70100;240;440;1
9229;7,70E+11;*;440;490;131
9229;7,70E+11;20500;490;720;11
9229;7,70E+11;*;720;730;100
9229;7,70E+11;20500;730;825;53
9229;7,70E+11;*;825;835;100
9229;7,70E+11;20500;835;1020;11
9229;7,70E+11;*;1020;1065;131
9229;7,70E+11;70100;1065;1110;1
9229;7,70E+11;*;1110;1140;121
9229;7,70E+11;120400;1140;1290;51
9229;7,70E+11;*;1290;1320;121
9229;7,70E+11;70100;1320;1740;1
9230;7,70E+11;70100;240;480;1
9230;7,70E+11;*;480;500;131
9230;7,70E+11;20700;500;1140;11
9230;7,70E+11;*;1140;1165;121
9230;7,70E+11;70100;1165;1740;1
9231;7,70E+11;70100;240;570;1
9231;7,70E+11;*;570;575;121
9231;7,70E+11;80700;575;585;61
9231;7,70E+11;*;585;595;121
9231;7,70E+11;70100;595;1065;1
9231;7,70E+11;*;1065;1075;121
9231;7,70E+11;80700;1075;1090;64
9231;7,70E+11;*;1090;1095;121
9231;7,70E+11;70100;1095;1740;1
9232;7,70E+11;70100;240;500;1
9232;7,70E+11;*;500;510;100
9232;7,70E+11;70203;510;515;61
9232;7,70E+11;*;515;520;100
9232;7,70E+11;70100;520;985;1
9232;7,70E+11;*;985;990;100
9232;7,70E+11;70203;990;990;64
9232;7,70E+11;*;990;1000;100
9232;7,70E+11;70100;1000;1740;1
9233;7,70E+11;70100;240;530;1
9233;7,70E+11;*;530;540;100
9233;7,70E+11;80103;540;720;23
9233;7,70E+11;*;720;730;100
9233;7,70E+11;70100;730;815;1
9233;7,70E+11;*;815;825;100
9233;7,70E+11;80103;825;960;23
9233;7,70E+11;*;960;970;100
9233;7,70E+11;70100;970;1740;1
9234;7,70E+11;70100;240;470;1
9234;7,70E+11;*;470;480;100
9234;7,70E+11;80103;480;660;23
9234;7,70E+11;*;660;670;100
9234;7,70E+11;70100;670;815;1
9234;7,70E+11;*;815;825;100
9234;7,70E+11;80103;825;1020;23
9234;7,70E+11;*;1020;1030;100
9234;7,70E+11;70100;1030;1740;1
9235;7,70E+11;70100;240;500;1
9235;7,70E+11;*;500;510;100
9235;7,70E+11;70203;510;990;22
9235;7,70E+11;*;990;1000;100
9235;7,70E+11;70100;1000;1740;1
9236;7,70E+11;70100;240;465;1
9236;7,70E+11;*;465;495;121
9236;7,70E+11;30500;495;720;11
9236;7,70E+11;*;720;750;121
9236;7,70E+11;70100;750;970;1
9236;7,70E+11;*;970;985;121
9236;7,70E+11;210205;985;1080;32
9236;7,70E+11;*;1080;1095;121
9236;7,70E+11;70100;1095;1740;1
9237;7,70E+11;70100;240;450;1
9237;7,70E+11;*;450;480;121
9237;7,70E+11;590100;480;930;11
9237;7,70E+11;*;930;960;121
9237;7,70E+11;70100;960;1740;1
9238;7,70E+11;70100;240;970;1
9238;7,70E+11;*;970;985;122
9238;7,70E+11;210205;985;1080;32
9238;7,70E+11;*;1080;1095;122
9238;7,70E+11;70100;1095;1740;1
9239;7,70E+11;70100;240;600;1
9239;7,70E+11;*;600;630;131
9239;7,70E+11;*;600;630;133
9239;7,70E+11;120300;630;720;31
9239;7,70E+11;*;720;735;100
